x,y
0,111.73742833003367
1.1091103933171196,145.1135432857576
2.220360549450926,187.71243010364347
3.332323959856978,230.66603891622754
4.443574115990785,279.90790127119453
5.5526845093079045,334.69632572508397
6.66464791971394,416.47586923012466
7.7758980758477625,495.93359604259234
8.885008469164882,579.4545020670621
9.996971879570918,679.744084204552
11.10822203570474,772.9392264480722
12.220185446110776,854.5575326827948
13.328582585155667,910.8938349317324
14.440545995561719,985.1919690940401
15.552509405967752,1024.2436359649405
16.66375956210156,1075.2591082934005
17.77286995541868,1101.605278263281
18.884833365824733,1129.5638209363372
19.99608352195854,1155.8777434521548
21.105193915275656,1153.2334522189471
22.21644407140948,1136.7227557384347
23.328407481815518,1166.3259185687293
24.44037089222155,1153.1044624026931
25.54876803126646,1127.4032415140823
26.660731441672493,1108.8932028816323
27.7719815978063,1069.5835563782243
28.883945008212354,1083.7079412580376
29.99305540152947,1054.7174800549496
31.104305557663277,1012.5378101398896
32.216268968069315,981.548006784864
33.32537936138645,960.748398913906
34.43662951752026,937.9494488910099
35.54859292792629,930.4035446401508
36.659843084060114,892.8675081102344
37.76895347737723,880.3877433876597
38.88091688778327,868.0369684813387
39.99216704391709,853.5578616068265
41.10413045432313,828.1146203507233
42.21324084764024,794.0935563137291
43.32449100377405,801.9296876511602
44.436454414180105,799.5111285963976
45.544851553225,808.604910642305
46.656814963631035,803.0583485433825
47.76877837403708,816.2798047094178
48.88002853017089,826.985959458501
49.989138923488014,830.7589115839303
51.10110233389406,784.4193200946786
52.21235249002787,758.331129757306
53.321462883344985,731.3722581602182
54.43271303947879,715.6355005772299
55.54467644988485,673.4235832081056
56.65663986029088,643.691430561557
57.76503699933578,630.4699743955216
58.877000409741825,621.6664194361855
59.98825056587563,597.8355508832575
61.100213976281665,565.5880968197558
62.20932436959878,531.3413006043173
63.32057452573261,515.6045430213281
64.43253793613864,492.0316541009086
65.54164832945577,469.2327040780131
66.65289848558959,459.5262204048991
67.76486189599564,458.5265493289307
68.87611205212944,447.56241494733985
69.98522244544655,442.9187815621954
71.0971858558526,435.98557893854303
72.20843601198641,430.5680066558745
73.32039942239246,414.70225925663146
74.42950981570957,398.57853222488063
75.5407599718434,390.77464834151374
76.65272338224942,391.1293703362119
77.76112052129432,387.4854080270366
78.87308393170036,381.3261443009075
79.98504734210641,381.19715448465365
81.09629749824022,387.09843857827417
82.20540789155733,388.3560892867511
83.31665804769116,392.16128886624375
84.42862145809718,386.0987675023058
85.54058486850323,386.22775731855967
86.64898200754813,392.03229904998983
87.76094541795418,394.80558009945145
88.8729088283602,400.96484382557975
89.98130596740508,405.9954466594866
91.09326937781114,409.1556971577091
92.20451953394495,422.37715332374523
93.31648294435101,422.37715332374523
94.42559333766813,426.40808508168294
95.53684349380194,436.598280565749
96.64880690420796,434.46994859755836
97.7600570603418,448.20736402861
98.8691674536589,456.8819291716922
99.98113086406495,457.01091898794607
101.09238102019876,457.26889862045385
102.2014914135159,452.8509974137545
103.31345482392192,462.42849127061453
104.42470498005572,479.32615719988877
105.53666839046177,481.58347898433396
106.64506552950665,496.1915756751001
107.75702893991271,521.7638067474572
108.86899235031876,546.9490683710519
109.98024250645258,571.0056691024242
111.08935289976968,594.9655274716062
112.20131631017574,611.9599357630715
113.31256646630953,633.6302248937448
114.42167685962667,665.8776789572464
115.53292701576048,696.4805128635095
116.64489042616653,734.8872306531396
117.75685383657256,778.4857885469946
118.86525097561744,801.0267589373823
119.97721438602349,840.4653952570442
121.0884645421573,879.3880723116913
122.19757493547444,894.7701078999816
123.30953834588048,935.6921271065654
124.42078850201429,978.1297766541331
125.5327519124203,1011.8928610586195
126.64186230573746,1059.7803303429191
127.75311246187125,1071.099186719209
128.8650758722773,1114.3107751643008
129.9763260284111,1156.1357230846627
131.08543642172825,1183.610553946766
132.19739983213427,1227.0478745703028
133.30864998826806,1279.9659466885093
134.41776038158523,1312.9550921954717
135.52972379199124,1387.2854738118428
136.64097394812507,1422.5641885573134
137.7529373585311,1431.2387537003954
138.86133449757602,1490.1870997284764
139.97329790798202,1524.5951332142329
141.0852613183881,1545.620473263636
142.19651147452188,1586.5747399242832
143.30562186783902,1610.6313406556555
144.41758527824504,1627.1097896821045
145.5288354343789,1651.0696480512865
146.63794582769594,1655.842271252685
147.7491959838298,1645.3940961361102
148.8611593942358,1665.1617854770366
149.9731228046419,1657.6158812261774
151.08151994368677,1669.8376663162444
152.19348335409282,1680.2858414328189
153.3047335102266,1691.2499758144097
154.4166969206327,1721.852809720673
155.52580731394983,1758.0022057258584
156.63705747008362,1779.8014846727856
157.74902088048967,1827.044004875815
158.85813127380675,1832.0746077097212
159.96938142994054,1841.7810913828353
161.0813448403466,1833.461248234452
162.1925949964804,1845.1670740595036
163.30170538979755,1838.491851068358
164.4136688002036,1812.6616403634932
165.52491895633742,1774.6418920226247
166.63688236674346,1769.7080315509093
167.74599276006057,1747.554030609284
168.8572429161944,1724.7550805863877
169.96920632660044,1693.894267047617
171.07760346564532,1668.5800156077682
172.1895668760514,1627.496759130867
173.3015302864574,1602.698466956034
174.41278044259118,1572.5793448607237
175.52189083590832,1525.3368246576936
176.63385424631437,1503.924515159528
177.7451044024482,1452.9090428310687
178.8570678128542,1422.693178373568
179.96546495189912,1391.4453953860345
181.07742836230517,1353.7803690398641
182.18939177271122,1316.6313019587103
183.29778891175613,1311.3427194922965
184.40975232216218,1299.3466665806739
185.52100247829597,1213.9554082205213
186.63296588870205,1212.4397778795367
187.7420762820191,1217.1156587187445
188.85332643815292,1205.8935447046458
189.96528984855894,1186.254845179973
191.0744002418761,1168.0995285422218
192.1856503980099,1146.0422699627861
193.29761380841595,1192.9300681711181
194.40886396454977,1149.8474695422797
195.5179743578669,1119.8573372632231
196.62993776827292,1107.3775725406483
197.74118792440677,1096.0587161643584
198.8531513348128,1084.5786225177521
199.96226172812987,1079.9349891326076
201.07351188426375,1076.258779369369
202.18547529466974,1067.5842142262868
203.29387243371463,1057.6197509206652
204.40583584412067,1038.9807224719611
205.51779925452675,1011.0221797989051
206.62904941066054,1013.0537694049059
207.73815980397765,1013.1505117670963
208.84940996011147,959.265016026985
209.96137337051752,923.7283216490061
211.07333678092357,945.2696209634246
212.18173391996845,946.2692920393938
213.29369733037444,958.6200669457148
214.40566074078052,952.6865353980306
215.5140578798254,947.0432309369178
216.62602129023145,997.0267847353455
217.73727144636527,1036.594410871262
218.84923485677132,1026.0172459384337
