"wave","province","province_name","age_group","total_expected","total_observed","total_excess","total_excess0","se_excess","total_excess_low","total_excess_high","total_excess0_low","total_excess0_high"
"wave 1","P0015","Semnan","25 to 29",20.75384615384516,16,-4.75384615384516,7.062179487179989,7.2506713732465915,-19.060559434348477,9.552867126658159,-7.244533793323329,21.368892767683306
"wave 1","P0015","Semnan","30 to 34",28.923076923075968,25,-3.9230769230759677,7.44358974358984,7.516881216269787,-18.755064030032585,10.908910183880652,-7.38839736336678,22.275576850546457
"wave 1","P0015","Semnan","35 to 39",28.603846153839335,41,12.396153846160665,18.32115384615889,7.57781364160756,-2.5560625049470183,27.34837019726835,3.368937495051206,33.27337019726657
"wave 1","P0015","Semnan","40 to 44",27.861538461537833,36,8.138461538462167,16.326923076923244,7.322093689734327,-6.309179188786247,22.58610226571058,1.8792823496748294,30.774563804171656
"wave 1","P0015","Semnan","45 to 49",34.90769230769213,38,3.0923076923078696,11.398076923077056,8.544132990292027,-13.76660848663122,19.95122387124696,-5.460839255862034,28.256993102016146
"wave 1","P0015","Semnan","5 to 9",5.8115384615429875,4,-1.8115384615429875,4.365384615383135,3.8915749261116943,-9.490226932090279,5.867150009004304,-3.313303855164156,12.044073085930426
"wave 1","P0015","Semnan","50 to 54",50.692307692307494,50,-0.6923076923074944,13.230769230769369,9.757388675065664,-19.945167869597316,18.560552484982328,-6.0220909465204535,32.48362940805919
"wave 1","P0015","Semnan","55 to 59",71.8961538461762,105,33.103846153823795,40.607692307676714,11.576242622099697,10.262101502284793,55.9455908053628,17.765947656137712,63.44943695921572
"wave 1","P0015","Semnan","60 to 64",125.29230769230588,130,4.707692307694117,29.258333333336225,14.456413037690334,-23.81708088198602,33.23246549737425,0.7335601436560886,57.78310652301636
"wave 1","P0015","Semnan","65 to 69",124.03846153845285,140,15.96153846154715,37.938461538464935,15.308975486832175,-14.245474328537668,46.16855125163197,7.731448748380117,68.14547432854975
"wave 1","P0015","Semnan","70 to 74",179.55384615386095,168,-11.553846153860945,24.298717948710873,17.669908371043448,-46.41935029049237,23.311657982770477,-10.566786187920549,59.164222085342296
"wave 1","P0015","Semnan","75 to 79",185.41538461540608,182,-3.415384615406083,33.49743589742626,18.238423366145096,-39.4026581181954,32.57188888738323,-2.489837605363057,69.48470940021556
"wave 1","P0015","Semnan","80",641.0615384615437,703,61.938461538456295,95.46153846153584,36.418623726918916,-9.921202334058336,133.79812541097093,23.601874589021207,167.32120233405047
"wave 1","P0016","Sistan and Baluchistan","0 to 4",813.3192307692154,647,-166.31923076921544,12.350000000008095,58.38923465133838,-281.53036030778725,-51.10810123064364,-102.8611295385637,127.56112953857989
"wave 1","P0016","Sistan and Baluchistan","10 to 14",162.98846153847126,140,-22.988461538471256,18.567948717944205,23.560507149432897,-69.47704213721595,23.500119060273434,-27.920631880800485,65.0565293166889
"wave 1","P0016","Sistan and Baluchistan","15 to 19",272.3961538461566,220,-52.39615384615661,14.49102564102509,26.62832517809388,-104.93802119221654,0.14571349990332294,-38.05084170503484,67.03289298708502
"wave 1","P0016","Sistan and Baluchistan","20 to 24",266.8653846153751,206,-60.86538461537509,18.75961538461725,28.26029980393741,-116.62739418704325,-5.10337504370694,-37.0023941870509,74.5216249562854
"wave 1","P0016","Sistan and Baluchistan","25 to 29",289.82692307690354,203,-86.82692307690354,13.089743589753652,36.693311195897735,-159.2285884632266,-14.42525769058048,-59.31192179656941,85.49140897607671
"wave 1","P0016","Sistan and Baluchistan","30 to 34",421.1961538462227,279,-142.19615384622273,8.424358974352742,46.69235612867551,-234.32750515652208,-50.06480253592336,-83.70699233594662,100.55571028465211
"wave 1","P0016","Sistan and Baluchistan","35 to 39",358.79230769234994,229,-129.79230769234994,5.274358974352367,32.35504978191596,-193.6339020189475,-65.95071336575236,-58.567235352245206,69.11595330094994
"wave 1","P0016","Sistan and Baluchistan","40 to 44",235.8961538461482,208,-27.896153846148195,30.85000000000366,20.91496727873213,-69.16466881870684,13.372361126410453,-10.418514972554988,72.11851497256231
"wave 1","P0016","Sistan and Baluchistan","45 to 49",208.1730769230844,201,-7.173076923084409,34.85384615384248,18.5901780166337,-43.854417591597546,29.508263745428728,-1.8274945146706543,71.53518682235563
"wave 1","P0016","Sistan and Baluchistan","5 to 9",299.10384615384487,205,-94.10384615384487,9.517948717949366,38.77111303849059,-170.60534087809128,-17.602351429598443,-66.98354600629706,86.0194434421958
"wave 1","P0016","Sistan and Baluchistan","50 to 54",207.9307692307754,224,16.06923076922459,36.61089743589349,19.108374962483524,-21.634593852217492,53.77305539066667,-1.0929271855485894,74.31472205733557
"wave 1","P0016","Sistan and Baluchistan","55 to 59",228.07692307690877,242,13.92307692309123,49.1269230769326,24.205066792585587,-33.83732107463178,61.68347492081424,1.3665250792095875,96.8873210746556
"wave 1","P0016","Sistan and Baluchistan","60 to 64",318.31538461545404,318,-0.31538461545403607,44.11538461535895,25.84760368806808,-51.31676585550457,50.6859966245965,-6.885996624691586,95.11676585540948
"wave 1","P0016","Sistan and Baluchistan","65 to 69",355.4961538461887,362,6.50384615381131,39.58846153844695,25.858122513379463,-44.51829038047762,57.52598268810024,-11.433674995841983,90.61059807273588
"wave 1","P0016","Sistan and Baluchistan","70 to 74",398.3576923076914,317,-81.35769230769142,8.592307692304985,29.509145068587774,-139.58386970787154,-23.131514907511296,-49.63386970787514,66.8184850924851
"wave 1","P0016","Sistan and Baluchistan","75 to 79",353.50769230771544,341,-12.507692307715445,42.46538461537037,30.35854104416925,-72.40986135869582,47.394476743264924,-17.43678443561,102.36755366635074
"wave 1","P0016","Sistan and Baluchistan","80",1252.2461538463008,974,-278.2461538463008,27.932692307675552,73.89093845776802,-424.04457941599463,-132.44772827660694,-117.8657332620183,173.7311178773694
"wave 1","P0017","Fars","0 to 4",328.86538461533723,261,-67.86538461533723,12.237179487184449,32.56215165698629,-132.1156234651742,-3.615145765500273,-52.01305936265251,76.48741833702141
"wave 1","P0017","Fars","10 to 14",61.50769230771427,65,3.4923076922857277,17.157692307680044,10.81288580635961,-17.843214082595534,24.82782946716699,-4.177829467201217,38.49321408256131
"wave 1","P0017","Fars","15 to 19",130.82307692308456,144,13.176923076915443,37.72051282050817,17.968863973246794,-22.278467411496443,48.63231356532733,2.2651223320962828,73.17590330892006
"wave 1","P0017","Fars","20 to 24",138.49999999999454,200,61.50000000000546,75.25000000000773,22.210828557809187,17.674547218974546,105.32545278103638,31.42454721897682,119.07545278103865
"wave 1","P0017","Fars","25 to 29",192.24615384613548,248,55.753846153864515,79.93717948719268,23.062177382323807,10.248548444408662,101.25914386332036,34.43188177773683,125.44247719664853
"wave 1","P0017","Fars","30 to 34",264.4961538461815,250,-14.496153846181528,43.49615384614765,27.31544059023399,-68.39380780648182,39.401500114118754,-10.401500114152633,97.39380780644794
"wave 1","P0017","Fars","35 to 39",298.9192307692573,298,-0.9192307692572967,38.23846153844681,27.380529015839453,-54.94531441490405,53.10685287638945,-15.787622107199937,92.26454518409356
"wave 1","P0017","Fars","40 to 44",263.742307692315,262,-1.7423076923150234,32.61923076922723,23.487906114099047,-48.08763504692268,44.60301966229263,-13.726096585380425,78.96455812383488
"wave 1","P0017","Fars","45 to 49",317.80384615383684,327,9.196153846163156,61.43653846154363,27.00202908918796,-44.08309000375448,62.47539769608079,8.157294611625993,114.71578231146125
"wave 1","P0017","Fars","5 to 9",78.23846153847136,49,-29.238461538471356,4.798076923074575,13.270246993827188,-55.42274284553285,-3.0541802314098554,-21.386204383986925,30.982358230136075
"wave 1","P0017","Fars","50 to 54",354.70000000003563,396,41.29999999996437,63.81666666664438,29.47285667712872,-16.854574705059697,99.45457470498843,5.6620919616203125,121.97124137166844
"wave 1","P0017","Fars","55 to 59",495.36923076918936,509,13.630769230810643,58.08012820515296,34.89501652330909,-55.222578358416825,82.48411682003811,-10.773219384074508,126.93347579438043
"wave 1","P0017","Fars","60 to 64",696.3538461539217,683,-13.353846153921722,67.25384615380096,45.13426973420428,-102.41084832267781,75.70315601483436,-21.80315601495512,156.31084832255704
"wave 1","P0017","Fars","65 to 69",838.4153846154077,841,2.5846153845923254,63.3865384615101,43.01297269437365,-82.28673459151058,87.45596536069523,-21.484811514592806,148.25788843761302
"wave 1","P0017","Fars","70 to 74",837.2500000001178,777,-60.25000000011778,39.92499999995016,39.21379469856165,-137.62497515936812,17.12497515913256,-37.44997515930018,117.2999751592005
"wave 1","P0017","Fars","75 to 79",721.8307692306525,770,48.16923076934745,107.47179487188669,53.32020034142531,-57.039898023673004,153.3783595623679,2.262666078866232,212.68092366490714
"wave 1","P0017","Fars","80",4056.4384615387116,3787,-269.43846153871164,78.06025641014003,156.29608243409558,-577.8351772554354,38.95825417801217,-230.33645930658378,386.45697212686383
"wave 1","P0018","Qazvin","0 to 4",27.811538461554846,124,96.18846153844515,104.703846153835,38.88259323185759,19.466998885595373,172.90992419129492,27.98238350098522,181.42530880668477
"wave 1","P0018","Qazvin","10 to 14",13.211538461537486,16,2.7884615384625135,8.824358974359157,5.251480606737871,-7.57353440248456,13.150457479409587,-1.5376369665879164,19.186354915306232
"wave 1","P0018","Qazvin","15 to 19",14.223076923090105,34,19.776923076909895,24.514743589735488,7.428249526225472,5.119820213322683,34.43402594049711,9.857640726148276,39.1718464533227
"wave 1","P0018","Qazvin","20 to 24",26.592307692305752,37,10.407692307694248,18.19230769230785,9.005608566208112,-7.361787653648118,28.177172269036614,0.42282773096548354,35.96178765365022
"wave 1","P0018","Qazvin","25 to 29",43.78461538462207,41,-2.7846153846220716,12.863461538459262,10.488989115215537,-23.481038122440353,17.91180735319621,-7.832961199359019,33.55988427627754
"wave 1","P0018","Qazvin","30 to 34",51.96923076922991,65,13.03076923077009,26.74615384615518,11.455436628263284,-9.572606223295558,35.63414468483574,4.142778392089532,49.34952930022083
"wave 1","P0018","Qazvin","35 to 39",67.90769230767279,76,8.09230769232721,16.876282051291867,11.001528440176394,-13.615435623921087,29.800051008575508,-4.831461264956431,38.584025367540164
"wave 1","P0018","Qazvin","40 to 44",56.896153846161056,87,30.103846153838944,38.04615384614867,11.448483435396637,7.51419044124361,52.693501866434275,15.456498133553335,60.635809558744
"wave 1","P0018","Qazvin","45 to 49",87.90384615382595,126,38.09615384617405,45.06987179488604,12.125424354166489,14.170787392582291,62.021520299765804,21.144505341294284,68.99523824847779
