"province","province_name","year","week_num","deaths","expected_deaths_mean","expected_deaths_low","expected_deaths_high","se","excess_deaths_mean","excess_deaths_low","excess_deaths_high"
"P0008","Tehran",1399,17,1446,1153.2000000000553,832.1635091301378,1474.2364908699728,162.70194617586975,292.7999999999447,613.8364908698622,-28.23649086997284
"P0008","Tehran",1399,18,1433,1050.8000000000175,729.7635091301026,1371.8364908699323,162.70194617586836,382.19999999998254,703.2364908698974,61.16350913006772
"P0008","Tehran",1399,19,1687,1160.4000000000779,839.363509130158,1481.4364908699977,162.70194617587092,526.5999999999221,847.636490869842,205.56350913000233
"P0008","Tehran",1399,20,1728,1135.0000000000582,813.9635091301384,1456.036490869978,162.70194617587092,592.9999999999418,914.0364908698616,271.963509130022
"P0008","Tehran",1399,21,1567,1035.400000000136,714.3635091302106,1356.4364908700616,162.7019461758738,531.5999999998639,852.6364908697894,210.56350912993844
"P0008","Tehran",1399,22,1803,1064.800000000043,743.7635091301258,1385.83649086996,162.70194617586952,738.1999999999571,1059.2364908698742,417.16350913004
"P0008","Tehran",1399,23,1595,1021.5999999999331,700.5635091300256,1342.6364908698406,162.7019461758647,573.4000000000669,894.4364908699744,252.3635091301594
"P0008","Tehran",1399,24,1089,1088.0000000001965,766.9635091302648,1409.036490870128,162.70194617587688,0.9999999998035491,322.0364908697352,-320.0364908701281
"P0008","Tehran",1399,25,1720,1077.4000000000742,756.3635091301544,1398.436490869994,162.70194617587092,642.5999999999258,963.6364908698456,321.56350913000597
"P0008","Tehran",1399,26,1509,1035.7999999999956,714.7635091300825,1356.8364908699086,162.70194617586745,473.20000000000437,794.2364908699175,152.16350913009137
"P0008","Tehran",1399,27,1329,1012.5333333334638,683.9302671412202,1341.1363995257075,166.53670193055933,316.4666666665362,645.0697328587798,-12.136399525707475
"P0008","Tehran",1399,28,1841,1170.2833333335257,841.6802671412762,1498.8863995257752,166.53670193056234,670.7166666664743,999.3197328587238,342.11360047422477
"P0008","Tehran",1399,29,1887,1126.7833333333,798.1802671410737,1455.3863995255265,166.53670193055058,760.2166666666999,1088.8197328589263,431.6136004744735
"P0008","Tehran",1399,30,2145,1143.7833333334638,815.1802671412195,1472.3863995257082,166.5367019305597,1001.2166666665362,1329.8197328587805,672.6136004742918
"P0008","Tehran",1399,31,1983,1052.7833333334638,724.1802671412195,1381.3863995257082,166.5367019305597,930.2166666665362,1258.8197328587805,601.6136004742918
"P0008","Tehran",1399,32,1981,1128.5333333334784,799.9302671412333,1457.1363995257234,166.53670193056004,852.4666666665216,1181.0697328587667,523.8636004742766
"P0008","Tehran",1399,33,2043,1181.033333333402,852.430267141166,1509.636399525638,166.53670193055544,861.966666666598,1190.569732858834,533.3636004743621
"P0008","Tehran",1399,34,2874,1246.0333333333547,917.4302671411226,1574.6363995255867,166.53670193055348,1627.9666666666453,1956.5697328588774,1299.3636004744133
"P0008","Tehran",1399,35,2330,1188.533333333482,859.9302671412371,1517.136399525727,166.53670193056004,1141.466666666518,1470.069732858763,812.863600474273
"P0008","Tehran",1399,36,2144,1184.7833333333474,856.1802671411159,1513.3863995255788,166.5367019305531,959.2166666666526,1287.819732858884,630.6136004744212
"P0008","Tehran",1399,37,1851,1101.283333333391,772.6802671411557,1429.8863995256265,166.53670193055518,749.716666666609,1078.3197328588444,421.11360047437347
"P0008","Tehran",1399,38,1562,1322.5333333333474,993.9302671411165,1651.1363995255783,166.53670193055288,239.4666666666526,568.0697328588835,-89.13639952557833
"P0008","Tehran",1399,39,1813,1238.533333333402,909.9302671411647,1567.1363995256393,166.53670193055612,574.466666666598,903.0697328588353,245.86360047436074
"P0008","Tehran",1399,40,1548,1389.5333333334784,1060.9302671412333,1718.1363995257234,166.53670193056004,158.46666666652163,487.06973285876666,-170.1363995257234
"P0008","Tehran",1399,41,1544,1221.0333333333947,892.4302671411588,1549.6363995256306,166.53670193055544,322.9666666666053,651.5697328588412,-5.6363995256306225
"P0008","Tehran",1399,42,1383,1361.783333333402,1033.1802671411654,1690.3863995256386,166.53670193055578,21.21666666659803,349.81973285883464,-307.3863995256386
"P0008","Tehran",1399,43,1269,1370.7833333334129,1042.1802671411742,1699.3863995256515,166.5367019305568,-101.78333333341288,226.81973285882577,-430.38639952565154
"P0008","Tehran",1399,44,1233,1329.7833333334493,1001.1802671412069,1658.3863995256916,166.53670193055865,-96.78333333344926,231.81973285879315,-425.38639952569156
"P0008","Tehran",1399,45,1320,1306.5333333334129,977.9302671411742,1635.1363995256515,166.5367019305568,13.466666666587116,342.0697328588258,-315.13639952565154
"P0008","Tehran",1399,46,1307,1194.2833333334493,865.6802671412069,1522.8863995256916,166.53670193055865,112.71666666655074,441.31973285879315,-215.88639952569156
"P0008","Tehran",1399,47,1159,1193.5333333333801,864.9302671411448,1522.1363995256156,166.53670193055518,-34.53333333338014,294.0697328588552,-363.1363995256156
"P0008","Tehran",1399,48,1446,1302.7833333334056,974.1802671411676,1631.3863995256436,166.53670193055646,143.2166666665944,471.81973285883237,-185.38639952564358
"P0008","Tehran",1399,49,1265,1201.0333333334274,872.4302671411876,1529.6363995256672,166.53670193055737,63.966666666572564,392.56973285881236,-264.63639952566723
"P0008","Tehran",1399,50,1374,1209.0333333334092,880.4302671411707,1537.636399525648,166.5367019305568,164.96666666659075,493.5697328588293,-163.6363995256479
"P0008","Tehran",1399,51,1230,1200.2833333334165,871.680267141178,1528.8863995256552,166.5367019305568,29.716666666583478,358.319732858822,-298.8863995256552
"P0008","Tehran",1399,52,1575,1207.0333333334347,878.4302671411937,1535.6363995256756,166.53670193055797,367.9666666665653,696.5697328588063,39.36360047432436
"P0008","Tehran",1400,1,910,839.8000000003158,518.7635091303739,1160.8364908702576,162.70194617588209,70.19999999968422,391.2364908696261,-250.83649087025765
"P0008","Tehran",1400,2,1384,1136.0000000000146,814.963509130099,1457.03649086993,162.70194617586873,247.99999999998545,569.036490869901,-73.03649086993005
"P0008","Tehran",1400,3,1633,1250.200000000019,929.1635091301018,1571.236490869936,162.70194617586952,382.7999999999811,703.8364908698982,61.763509130063994
"P0008","Tehran",1400,4,1788,1069.8000000000538,748.7635091301356,1390.836490869972,162.7019461758701,718.1999999999462,1039.2364908698644,397.16350913002793
"P0008","Tehran",1400,5,2105,1100.6000000000931,779.5635091301699,1421.6364908700164,162.70194617587262,1004.3999999999069,1325.43649086983,683.3635091299836
"P0008","Tehran",1400,6,2252,1149.800000000174,828.7635091302445,1470.8364908701033,162.70194617587575,1102.199999999826,1423.2364908697555,781.1635091298967
"P0008","Tehran",1400,7,1941,1119.200000000008,798.1635091300939,1440.2364908699221,162.70194617586802,821.799999999992,1142.8364908699061,500.76350913007786
"P0008","Tehran",1400,8,1830,1073.8000000000247,752.7635091301095,1394.83649086994,162.7019461758686,756.1999999999753,1077.2364908698905,435.16350913006
"P0008","Tehran",1400,9,2156,1022.6000000000822,701.5635091301613,1343.6364908700032,162.70194617587148,1133.3999999999178,1454.4364908698387,812.3635091299968
"P0008","Tehran",1400,10,1965,1106.0000000000873,784.9635091301645,1427.03649087001,162.7019461758724,858.9999999999127,1180.0364908698355,537.9635091299899
"P0008","Tehran",1400,11,1450,979.4000000001324,658.3635091302053,1300.4364908700595,162.70194617587458,470.5999999998676,791.6364908697947,149.56350912994048
"P0008","Tehran",1400,12,1595,1042.0000000001746,720.9635091302464,1363.0364908701029,162.70194617587518,552.9999999998254,874.0364908697536,231.96350912989715
"P0008","Tehran",1400,13,1567,1152.4000000000706,831.3635091301508,1473.4364908699904,162.70194617587092,414.5999999999294,735.6364908698492,93.5635091300096
"P0008","Tehran",1400,14,1383,1116.4000000000851,795.3635091301636,1437.4364908700068,162.70194617587183,266.59999999991487,587.6364908698364,-54.436490870006764
"P0008","Tehran",1400,15,1443,1103.7999999998865,782.7635091299836,1424.8364908697895,162.7019461758624,339.2000000001135,660.2364908700164,18.163509130210514
"P0008","Tehran",1400,16,1281,1063.8000000000757,742.7635091301547,1384.8364908699966,162.70194617587148,217.19999999992433,538.2364908698453,-103.83649086999662
"P0008","Tehran",1400,17,1969,1153.2000000000553,832.1635091301378,1474.2364908699728,162.70194617586975,815.7999999999447,1136.8364908698622,494.76350913002716
"P0008","Tehran",1400,18,1404,1050.8000000000175,729.7635091301026,1371.8364908699323,162.70194617586836,353.19999999998254,674.2364908698974,32.16350913006772
"P0008","Tehran",1400,19,2126,1160.4000000000779,839.363509130158,1481.4364908699977,162.70194617587092,965.5999999999221,1286.636490869842,644.5635091300023
"P0008","Tehran",1400,20,2510,1135.0000000000582,813.9635091301384,1456.036490869978,162.70194617587092,1374.9999999999418,1696.0364908698616,1053.963509130022
"P0008","Tehran",1400,21,2117,1035.400000000136,714.3635091302106,1356.4364908700616,162.7019461758738,1081.599999999864,1402.6364908697894,760.5635091299384
"P0008","Tehran",1400,22,2626,1064.800000000043,743.7635091301258,1385.83649086996,162.70194617586952,1561.199999999957,1882.2364908698742,1240.16350913004
"P0008","Tehran",1400,23,3110,1021.5999999999331,700.5635091300256,1342.6364908698406,162.7019461758647,2088.400000000067,2409.4364908699745,1767.3635091301594
"P0008","Tehran",1400,24,2682,1088.0000000001965,766.9635091302648,1409.036490870128,162.70194617587688,1593.9999999998035,1915.0364908697352,1272.963509129872
"P0008","Tehran",1400,25,2371,1077.4000000000742,756.3635091301544,1398.436490869994,162.70194617587092,1293.5999999999258,1614.6364908698456,972.563509130006
"P0008","Tehran",1400,26,2284,1035.7999999999956,714.7635091300825,1356.8364908699086,162.70194617586745,1248.2000000000044,1569.2364908699174,927.1635091300914
"P0008","Tehran",1400,27,1987,1012.5333333334638,683.9302671412202,1341.1363995257075,166.53670193055933,974.4666666665362,1303.0697328587798,645.8636004742925
"P0008","Tehran",1400,28,1893,1170.2833333335257,841.6802671412762,1498.8863995257752,166.53670193056234,722.7166666664743,1051.319732858724,394.11360047422477
"P0008","Tehran",1400,29,1459,1126.7833333333,798.1802671410737,1455.3863995255265,166.53670193055058,332.2166666666999,660.8197328589263,3.6136004744735146
"P0008","Tehran",1400,30,1773,1143.7833333334638,815.1802671412195,1472.3863995257082,166.5367019305597,629.2166666665362,957.8197328587805,300.61360047429184
"P0008","Tehran",1400,31,2085,1052.7833333334638,724.1802671412195,1381.3863995257082,166.5367019305597,1032.2166666665362,1360.8197328587805,703.6136004742918
"P0008","Tehran",1400,32,1588,1128.5333333334784,799.9302671412333,1457.1363995257234,166.53670193056004,459.46666666652163,788.0697328587667,130.8636004742766
"P0008","Tehran",1400,33,1507,1181.033333333402,852.430267141166,1509.636399525638,166.53670193055544,325.96666666659803,654.569732858834,-2.6363995256378985
"P0009","Chahaar Mahal and Bakhtiari",1398,41,74,84.75274725274676,51.63247169699958,117.87302280849394,16.739886566167694,-10.752747252746758,22.36752830300042,-43.87302280849394
"P0009","Chahaar Mahal and Bakhtiari",1398,42,97,89.41941391941401,56.299138363668334,122.53968947515969,16.73988656616693,7.580586080585988,40.700861636331666,-25.53968947515969
"P0009","Chahaar Mahal and Bakhtiari",1398,43,76,71.41941391941361,38.29913836366696,104.53968947516026,16.73988656616742,4.580586080586386,37.70086163633304,-28.53968947516026
"P0009","Chahaar Mahal and Bakhtiari",1398,44,71,82.75274725274721,49.63247169700124,115.87302280849318,16.739886566167076,-11.752747252747213,21.367528302998757,-44.873022808493175
"P0009","Chahaar Mahal and Bakhtiari",1398,45,85,94.41941391941353,61.29913836366673,127.53968947516033,16.7398865661675,-9.419413919413529,23.700861636333272,-42.53968947516033
"P0009","Chahaar Mahal and Bakhtiari",1398,46,80,77.75274725274727,44.63247169700145,110.87302280849309,16.739886566167005,2.2472527472527304,35.36752830299855,-30.87302280849309
"P0009","Chahaar Mahal and Bakhtiari",1398,47,71,64.08608058608056,30.965805030334735,97.20635614182638,16.739886566167005,6.913919413919444,40.034194969665265,-26.206356141826376
"P0009","Chahaar Mahal and Bakhtiari",1398,48,94,71.0860805860803,37.96580503033365,104.20635614182694,16.73988656616742,22.9139194139197,56.03419496966635,-10.206356141826944
"P0009","Chahaar Mahal and Bakhtiari",1398,49,66,79.41941391941373,46.2991383636673,112.53968947516015,16.739886566167307,-13.419413919413728,19.700861636332696,-46.539689475160145
"P0009","Chahaar Mahal and Bakhtiari",1398,50,82,76.08608058608024,42.965805030333435,109.20635614182706,16.739886566167506,5.913919413919757,39.034194969666565,-27.206356141827058
"P0009","Chahaar Mahal and Bakhtiari",1398,51,69,74.75274725274724,41.63247169700134,107.87302280849315,16.739886566167048,-5.752747252747241,27.367528302998657,-38.87302280849315
"P0009","Chahaar Mahal and Bakhtiari",1398,52,95,64.41941391941378,31.29913836366751,97.53968947516006,16.739886566167232,30.580586080586215,63.70086163633249,-2.53968947516006
"P0009","Chahaar Mahal and Bakhtiari",1399,1,65,64.79395604395509,32.87439555970741,96.71351652820277,16.13301256654296,0.20604395604490833,32.12560444029259,-31.713516528202774
"P0009","Chahaar Mahal and Bakhtiari",1399,2,81,79.29395604395745,47.37439555971551,111.21351652819939,16.133012566540057,1.7060439560425493,33.62560444028449,-30.213516528199392
"P0009","Chahaar Mahal and Bakhtiari",1399,3,79,78.7939560439547,46.874395559705924,110.71351652820346,16.133012566543506,0.20604395604530623,32.125604440294076,-31.713516528203456
"P0009","Chahaar Mahal and Bakhtiari",1399,4,91,74.04395604395552,42.12439555970889,105.96351652820215,16.13301256654243,16.956043956044482,48.87560444029111,-14.963516528202149
"P0009","Chahaar Mahal and Bakhtiari",1399,5,88,82.04395604395702,50.12439555971398,113.96351652820007,16.133012566540618,5.956043956042976,37.87560444028602,-25.963516528200074
"P0009","Chahaar Mahal and Bakhtiari",1399,6,63,72.54395604395577,40.624395559709605,104.46351652820195,16.1330125665422,-9.543956043955774,22.375604440290395,-41.46351652820195
"P0009","Chahaar Mahal and Bakhtiari",1399,7,73,69.04395604395526,37.12439555970779,100.96351652820273,16.133012566542853,3.956043956044738,35.87560444029221,-27.96351652820273
"P0009","Chahaar Mahal and Bakhtiari",1399,8,70,72.0439560439556,40.12439555970917,103.96351652820204,16.133012566542327,-2.0439560439556033,29.87560444029083,-33.963516528202035
"P0009","Chahaar Mahal and Bakhtiari",1399,9,84,83.54395604395569,51.62439555970931,115.46351652820206,16.1330125665423,0.45604395604431147,32.37560444029069,-31.463516528202064
"P0009","Chahaar Mahal and Bakhtiari",1399,10,80,79.04395604395523,47.12439555970782,110.96351652820265,16.133012566542824,0.9560439560447662,32.87560444029218,-30.963516528202646
"P0009","Chahaar Mahal and Bakhtiari",1399,11,68,64.29395604395617,32.374395559710976,96.21351652820137,16.1330125665417,3.7060439560438283,35.625604440289024,-28.213516528201367
"P0009","Chahaar Mahal and Bakhtiari",1399,12,109,75.29395604395563,43.37439555970933,107.21351652820194,16.133012566542263,33.70604395604437,65.62560444029067,1.7864834717980642
"P0009","Chahaar Mahal and Bakhtiari",1399,13,66,69.04395604395606,37.124395559710734,100.96351652820138,16.13301256654177,-3.043956043956058,28.875604440289266,-34.96351652820138
"P0009","Chahaar Mahal and Bakhtiari",1399,14,106,84.5439560439562,52.624395559711076,116.46351652820132,16.133012566541666,21.4560439560438,53.375604440288924,-10.463516528201325
"P0009","Chahaar Mahal and Bakhtiari",1399,15,80,71.29395604395503,39.37439555970717,103.2135165282029,16.13301256654305,8.706043956044965,40.62560444029283,-23.213516528202902
"P0009","Chahaar Mahal and Bakhtiari",1399,16,110,69.79395604395629,37.8743955597114,101.71351652820117,16.133012566541545,40.206043956043715,72.1256044402886,8.286483471798832
"P0009","Chahaar Mahal and Bakhtiari",1399,17,70,69.29395604395631,37.37439555971157,101.21351652820105,16.133012566541474,0.7060439560436862,32.62560444028843,-31.213516528201055
"P0009","Chahaar Mahal and Bakhtiari",1399,18,95,87.54395604395589,55.62439555970998,119.4635165282018,16.13301256654206,7.4560439560441125,39.37560444029002,-24.463516528201794
"P0009","Chahaar Mahal and Bakhtiari",1399,19,144,78.79395604395594,46.874395559710294,110.7135165282016,16.133012566541932,65.20604395604406,97.1256044402897,33.286483471798405
"P0009","Chahaar Mahal and Bakhtiari",1399,20,85,81.04395604395538,49.124395559708425,112.96351652820232,16.133012566542586,3.956043956044624,35.875604440291575,-27.96351652820232
"P0009","Chahaar Mahal and Bakhtiari",1399,21,98,69.04395604395623,37.12439555971123,100.96351652820123,16.133012566541602,28.95604395604377,60.87560444028877,-2.9635165282012252
"P0009","Chahaar Mahal and Bakhtiari",1399,22,124,73.54395604395609,41.62439555971082,105.46351652820135,16.133012566541737,50.456043956043914,82.37560444028918,18.536483471798647
"P0009","Chahaar Mahal and Bakhtiari",1399,23,114,83.29395604395552,51.374395559708816,115.21351652820222,16.133012566542465,30.706043956044482,62.625604440291184,-1.21351652820222
"P0009","Chahaar Mahal and Bakhtiari",1399,24,117,76.54395604395586,44.62439555971008,108.46351652820164,16.133012566541996,40.45604395604414,72.37560444028992,8.536483471798363
"P0009","Chahaar Mahal and Bakhtiari",1399,25,117,73.04395604395575,41.124395559709505,104.96351652820198,16.133012566542227,43.956043956044255,75.87560444029049,12.036483471798022
"P0009","Chahaar Mahal and Bakhtiari",1399,26,110,67.54395604395563,35.62439555970913,99.46351652820213,16.133012566542362,42.45604395604437,74.37560444029087,10.536483471797865
"P0009","Chahaar Mahal and Bakhtiari",1399,27,111,73.41941391941438,40.29913836366998,106.53968947515878,16.739886566166284,37.58058608058562,70.70086163633002,4.460310524841219
"P0009","Chahaar Mahal and Bakhtiari",1399,28,144,96.41941391941378,63.29913836366729,129.5396894751603,16.73988656616735,47.580586080586215,80.70086163633272,14.460310524839713
"P0009","Chahaar Mahal and Bakhtiari",1399,29,84,81.41941391941342,48.29913836366624,114.5396894751606,16.739886566167694,2.580586080586585,35.70086163633376,-30.5396894751606
"P0009","Chahaar Mahal and Bakhtiari",1399,30,129,63.41941391941387,30.299138363668042,96.53968947515969,16.739886566167005,65.58058608058613,98.70086163633195,32.46031052484031
"P0009","Chahaar Mahal and Bakhtiari",1399,31,94,74.41941391941367,41.29913836366702,107.53968947516032,16.73988656616742,19.58058608058633,52.70086163633298,-13.539689475160316
"P0009","Chahaar Mahal and Bakhtiari",1399,32,192,85.75274725274718,52.632471697001215,118.87302280849315,16.739886566167076,106.24725274725282,139.36752830299878,73.12697719150685
"P0009","Chahaar Mahal and Bakhtiari",1399,33,135,60.41941391941373,27.299138363667367,93.53968947516009,16.739886566167275,74.58058608058627,107.70086163633263,41.46031052483991
"P0009","Chahaar Mahal and Bakhtiari",1399,34,175,74.08608058608033,40.96580503033359,107.20635614182706,16.739886566167463,100.91391941391967,134.0341949696664,67.79364385817294
"P0009","Chahaar Mahal and Bakhtiari",1399,35,152,75.41941391941364,42.29913836366714,108.53968947516015,16.73988656616735,76.58058608058636,109.70086163633286,43.460310524839855
"P0009","Chahaar Mahal and Bakhtiari",1399,36,156,84.0860805860811,50.96580503033686,117.20635614182532,16.7398865661662,71.9139194139189,105.03419496966313,38.793643858174676
"P0009","Chahaar Mahal and Bakhtiari",1399,37,148,73.08608058607996,39.965805030332476,106.20635614182744,16.739886566167844,74.91391941392004,108.03419496966752,41.79364385817256
"P0009","Chahaar Mahal and Bakhtiari",1399,38,137,74.75274725274701,41.63247169700081,107.87302280849322,16.739886566167197,62.247252747252986,95.36752830299919,29.126977191506782
"P0009","Chahaar Mahal and Bakhtiari",1399,39,114,76.08608058608044,42.96580503033409,109.2063561418268,16.739886566167275,37.91391941391956,71.03419496966592,4.793643858173198
"P0009","Chahaar Mahal and Bakhtiari",1399,40,116,88.08608058608056,54.96580503033466,121.20635614182646,16.739886566167048,27.913919413919444,61.03419496966534,-5.206356141826461
"P0009","Chahaar Mahal and Bakhtiari",1399,41,105,84.75274725274676,51.63247169699958,117.87302280849394,16.739886566167694,20.247252747253242,53.36752830300042,-12.873022808493943
"P0009","Chahaar Mahal and Bakhtiari",1399,42,78,89.41941391941401,56.299138363668334,122.53968947515969,16.73988656616693,-11.419413919414012,21.700861636331666,-44.53968947515969
"P0009","Chahaar Mahal and Bakhtiari",1399,43,73,71.41941391941361,38.29913836366696,104.53968947516026,16.73988656616742,1.5805860805863858,34.70086163633304,-31.53968947516026
"P0009","Chahaar Mahal and Bakhtiari",1399,44,109,82.75274725274721,49.63247169700124,115.87302280849318,16.739886566167076,26.247252747252787,59.36752830299876,-6.873022808493175
"P0009","Chahaar Mahal and Bakhtiari",1399,45,90,94.41941391941353,61.29913836366673,127.53968947516033,16.7398865661675,-4.419413919413529,28.700861636333272,-37.53968947516033
"P0009","Chahaar Mahal and Bakhtiari",1399,46,102,77.75274725274727,44.63247169700145,110.87302280849309,16.739886566167005,24.24725274725273,57.36752830299855,-8.87302280849309
"P0009","Chahaar Mahal and Bakhtiari",1399,47,77,64.08608058608056,30.965805030334735,97.20635614182638,16.739886566167005,12.913919413919444,46.034194969665265,-20.206356141826376
"P0009","Chahaar Mahal and Bakhtiari",1399,48,86,71.0860805860803,37.96580503033365,104.20635614182694,16.73988656616742,14.9139194139197,48.03419496966635,-18.206356141826944
"P0009","Chahaar Mahal and Bakhtiari",1399,49,94,79.41941391941373,46.2991383636673,112.53968947516015,16.739886566167307,14.580586080586272,47.7008616363327,-18.539689475160145
"P0009","Chahaar Mahal and Bakhtiari",1399,50,89,76.08608058608024,42.965805030333435,109.20635614182706,16.739886566167506,12.913919413919757,46.034194969666565,-20.206356141827058
"P0009","Chahaar Mahal and Bakhtiari",1399,51,66,74.75274725274724,41.63247169700134,107.87302280849315,16.739886566167048,-8.752747252747241,24.367528302998657,-41.87302280849315
"P0009","Chahaar Mahal and Bakhtiari",1399,52,102,64.41941391941378,31.29913836366751,97.53968947516006,16.739886566167232,37.580586080586215,70.70086163633249,4.46031052483994
"P0009","Chahaar Mahal and Bakhtiari",1400,1,66,64.79395604395509,32.87439555970741,96.71351652820277,16.13301256654296,1.2060439560449083,33.12560444029259,-30.713516528202774
"P0009","Chahaar Mahal and Bakhtiari",1400,2,69,79.29395604395745,47.37439555971551,111.21351652819939,16.133012566540057,-10.29395604395745,21.62560444028449,-42.21351652819939
"P0009","Chahaar Mahal and Bakhtiari",1400,3,103,78.7939560439547,46.874395559705924,110.71351652820346,16.133012566543506,24.206043956045306,56.125604440294076,-7.713516528203456
"P0009","Chahaar Mahal and Bakhtiari",1400,4,113,74.04395604395552,42.12439555970889,105.96351652820215,16.13301256654243,38.95604395604448,70.87560444029111,7.036483471797851
"P0009","Chahaar Mahal and Bakhtiari",1400,5,100,82.04395604395702,50.12439555971398,113.96351652820007,16.133012566540618,17.956043956042976,49.87560444028602,-13.963516528200074
"P0009","Chahaar Mahal and Bakhtiari",1400,6,163,72.54395604395577,40.624395559709605,104.46351652820195,16.1330125665422,90.45604395604423,122.3756044402904,58.53648347179805
"P0009","Chahaar Mahal and Bakhtiari",1400,7,139,69.04395604395526,37.12439555970779,100.96351652820273,16.133012566542853,69.95604395604474,101.87560444029221,38.03648347179727
"P0009","Chahaar Mahal and Bakhtiari",1400,8,138,72.0439560439556,40.12439555970917,103.96351652820204,16.133012566542327,65.9560439560444,97.87560444029083,34.036483471797965
"P0009","Chahaar Mahal and Bakhtiari",1400,9,116,83.54395604395569,51.62439555970931,115.46351652820206,16.1330125665423,32.45604395604431,64.37560444029069,0.5364834717979363
"P0009","Chahaar Mahal and Bakhtiari",1400,10,130,79.04395604395523,47.12439555970782,110.96351652820265,16.133012566542824,50.956043956044766,82.87560444029218,19.036483471797354
"P0009","Chahaar Mahal and Bakhtiari",1400,11,112,64.29395604395617,32.374395559710976,96.21351652820137,16.1330125665417,47.70604395604383,79.62560444028902,15.786483471798633
"P0009","Chahaar Mahal and Bakhtiari",1400,12,80,75.29395604395563,43.37439555970933,107.21351652820194,16.133012566542263,4.706043956044368,36.62560444029067,-27.213516528201936
"P0009","Chahaar Mahal and Bakhtiari",1400,13,115,69.04395604395606,37.124395559710734,100.96351652820138,16.13301256654177,45.95604395604394,77.87560444028927,14.036483471798618
"P0009","Chahaar Mahal and Bakhtiari",1400,14,77,84.5439560439562,52.624395559711076,116.46351652820132,16.133012566541666,-7.5439560439562,24.375604440288924,-39.463516528201325
"P0009","Chahaar Mahal and Bakhtiari",1400,15,100,71.29395604395503,39.37439555970717,103.2135165282029,16.13301256654305,28.706043956044965,60.62560444029283,-3.213516528202902
"P0009","Chahaar Mahal and Bakhtiari",1400,16,77,69.79395604395629,37.8743955597114,101.71351652820117,16.133012566541545,7.206043956043715,39.1256044402886,-24.71351652820117
"P0009","Chahaar Mahal and Bakhtiari",1400,17,86,69.29395604395631,37.37439555971157,101.21351652820105,16.133012566541474,16.706043956043686,48.62560444028843,-15.213516528201055
"P0009","Chahaar Mahal and Bakhtiari",1400,18,76,87.54395604395589,55.62439555970998,119.4635165282018,16.13301256654206,-11.543956043955887,20.37560444029002,-43.463516528201794
"P0009","Chahaar Mahal and Bakhtiari",1400,19,103,78.79395604395594,46.874395559710294,110.7135165282016,16.133012566541932,24.206043956044056,56.125604440289706,-7.713516528201595
"P0009","Chahaar Mahal and Bakhtiari",1400,20,116,81.04395604395538,49.124395559708425,112.96351652820232,16.133012566542586,34.956043956044624,66.87560444029157,3.0364834717976805
"P0009","Chahaar Mahal and Bakhtiari",1400,21,106,69.04395604395623,37.12439555971123,100.96351652820123,16.133012566541602,36.95604395604377,68.87560444028877,5.036483471798775
"P0009","Chahaar Mahal and Bakhtiari",1400,22,62,73.54395604395609,41.62439555971082,105.46351652820135,16.133012566541737,-11.543956043956086,20.37560444028918,-43.46351652820135
"P0009","Chahaar Mahal and Bakhtiari",1400,23,219,83.29395604395552,51.374395559708816,115.21351652820222,16.133012566542465,135.70604395604448,167.62560444029117,103.78648347179778
"P0009","Chahaar Mahal and Bakhtiari",1400,24,161,76.54395604395586,44.62439555971008,108.46351652820164,16.133012566541996,84.45604395604414,116.37560444028992,52.53648347179836
"P0009","Chahaar Mahal and Bakhtiari",1400,25,149,73.04395604395575,41.124395559709505,104.96351652820198,16.133012566542227,75.95604395604425,107.87560444029049,44.03648347179802
"P0009","Chahaar Mahal and Bakhtiari",1400,26,133,67.54395604395563,35.62439555970913,99.46351652820213,16.133012566542362,65.45604395604437,97.37560444029087,33.536483471797865
"P0009","Chahaar Mahal and Bakhtiari",1400,27,112,73.41941391941438,40.29913836366998,106.53968947515878,16.739886566166284,38.58058608058562,71.70086163633002,5.460310524841219
"P0009","Chahaar Mahal and Bakhtiari",1400,28,166,96.41941391941378,63.29913836366729,129.5396894751603,16.73988656616735,69.58058608058622,102.70086163633272,36.46031052483971
"P0009","Chahaar Mahal and Bakhtiari",1400,29,74,81.41941391941342,48.29913836366624,114.5396894751606,16.739886566167694,-7.419413919413415,25.700861636333762,-40.5396894751606
"P0009","Chahaar Mahal and Bakhtiari",1400,30,129,63.41941391941387,30.299138363668042,96.53968947515969,16.739886566167005,65.58058608058613,98.70086163633195,32.46031052484031
"P0009","Chahaar Mahal and Bakhtiari",1400,31,123,74.41941391941367,41.29913836366702,107.53968947516032,16.73988656616742,48.58058608058633,81.70086163633297,15.460310524839684
"P0009","Chahaar Mahal and Bakhtiari",1400,32,128,85.75274725274718,52.632471697001215,118.87302280849315,16.739886566167076,42.247252747252816,75.36752830299878,9.126977191506853
"P0009","Chahaar Mahal and Bakhtiari",1400,33,100,60.41941391941373,27.299138363667367,93.53968947516009,16.739886566167275,39.58058608058627,72.70086163633263,6.460310524839912
"P0010","South Khorasan",1398,41,85,96.94743589743666,64.37279217749679,129.52207961737653,16.508895655002995,-11.947435897436662,20.62720782250321,-44.522079617376534
"P0010","South Khorasan",1398,42,76,104.94743589743712,72.37279217749717,137.52207961737707,16.508895655003037,-28.947435897437117,3.6272078225028253,-61.522079617377074
"P0010","South Khorasan",1398,43,64,74.94743589743803,42.3727921774979,107.52207961737815,16.508895655003126,-10.947435897438027,21.6272078225021,-43.522079617378154
